30
1
1
1
1
3
2
6
1
3
3
1
4
30
1
10
12
2
9
1
1
1
96
13
2
6
4
5
4
11
1
11
14
15
1
5
2
1
12
16
19
4
97
1
13
24
2
3
20
1
1
54
1
25
1
7
3
2
1
2
2
6
22
19
5
28
2
1
20
1
7
11
4
1
2
47
12
2
1
16
1
1
4
1
1
16
49
24
2
10
2
4
6
1
1
21
4
50
24
2
2
24
1
1
1
1
1
1
2
5
1
1
8
17
4
16
1
1
2
1
20
16
1
3
22
33
4
77
1
1
4
1
2
11
2
2
7
1
1
2
1
13
16
1
17
6
2
6
4
1
2
12
19
23
5
1
17
1
2
1
2
6
2
1
1
4
1
12
12
30
1
2
10
16
48
4
42
2
12
3
1
1
4
13
6
1
4
68
1
10
3
24
1
4
19
16
13
1
1
1
11
10
13
