1593028506,UKSERVERS,ldn-1-n7,95
1593028811,UKSERVERS,ldn-1-n7,95
1593029708,UKSERVERS,ldn-1-n7,95
1593030008,UKSERVERS,ldn-1-n7,95
1593030307,UKSERVERS,ldn-1-n7,96
1593030610,UKSERVERS,ldn-1-n7,96
1593030907,UKSERVERS,ldn-1-n7,95
1593031209,UKSERVERS,ldn-1-n7,95
1593031509,UKSERVERS,ldn-1-n7,95
1593031807,UKSERVERS,ldn-1-n7,95
1593032107,UKSERVERS,ldn-1-n7,95
1593032411,UKSERVERS,ldn-1-n7,95
1593032707,UKSERVERS,ldn-1-n7,96
1593033007,UKSERVERS,ldn-1-n7,96
1593033309,UKSERVERS,ldn-1-n7,95
1593033609,UKSERVERS,ldn-1-n7,95
1593033907,UKSERVERS,ldn-1-n7,96
1593034209,UKSERVERS,ldn-1-n7,96
1593034507,UKSERVERS,ldn-1-n7,95
1593034808,UKSERVERS,ldn-1-n7,95
1593035109,UKSERVERS,ldn-1-n7,95
1593035407,UKSERVERS,ldn-1-n7,95
1593035706,UKSERVERS,ldn-1-n7,96
1593036011,UKSERVERS,ldn-1-n7,96
1593117306,UKSERVERS,ldn-1-n7,96
1593117609,UKSERVERS,ldn-1-n7,96
1593118507,UKSERVERS,ldn-1-n7,96
1593118811,UKSERVERS,ldn-1-n7,96
1593119710,UKSERVERS,ldn-1-n7,95
1593120007,UKSERVERS,ldn-1-n7,95
1593205507,UKSERVERS,ldn-1-n7,95
1593205806,UKSERVERS,ldn-1-n7,95
1593207306,UKSERVERS,ldn-1-n7,95
1593207608,UKSERVERS,ldn-1-n7,95
1593290708,UKSERVERS,ldn-1-n7,95
1593291007,UKSERVERS,ldn-1-n7,95
1593294906,UKSERVERS,ldn-1-n7,95
1593295212,UKSERVERS,ldn-1-n7,95
1593366309,UKSERVERS,ldn-1-n7,95
1593366607,UKSERVERS,ldn-1-n7,95
1593372906,UKSERVERS,ldn-1-n7,96
1593373209,UKSERVERS,ldn-1-n7,96
1593373510,UKSERVERS,ldn-1-n7,95
1593373807,UKSERVERS,ldn-1-n7,95
1593374107,UKSERVERS,ldn-1-n7,96
1593374412,UKSERVERS,ldn-1-n7,96
1593374709,UKSERVERS,ldn-1-n7,96
1593375007,UKSERVERS,ldn-1-n7,96
1593375310,UKSERVERS,ldn-1-n7,96
1593375609,UKSERVERS,ldn-1-n7,96
1593375907,UKSERVERS,ldn-1-n7,96
1593376209,UKSERVERS,ldn-1-n7,96
1593376506,UKSERVERS,ldn-1-n7,95
1593376809,UKSERVERS,ldn-1-n7,95
1593377110,UKSERVERS,ldn-1-n7,96
1593377406,UKSERVERS,ldn-1-n7,96
1593377707,UKSERVERS,ldn-1-n7,95
1593378012,UKSERVERS,ldn-1-n7,95
1593378307,UKSERVERS,ldn-1-n7,95
1593378607,UKSERVERS,ldn-1-n7,95
1593378909,UKSERVERS,ldn-1-n7,96
1593379208,UKSERVERS,ldn-1-n7,96
1593379507,UKSERVERS,ldn-1-n7,95
1593379809,UKSERVERS,ldn-1-n7,95
1593380107,UKSERVERS,ldn-1-n7,96
1593380408,UKSERVERS,ldn-1-n7,96
1593381307,UKSERVERS,ldn-1-n7,96
1593381610,UKSERVERS,ldn-1-n7,96
1593885907,ldn-1-n7,CHINAMOBILE,96
1593886510,ldn-1-n7,CHINAMOBILE,95
1593886809,ldn-1-n7,CHINAMOBILE,97
1593887706,ldn-1-n7,CHINAMOBILE,96
1593888008,ldn-1-n7,CHINAMOBILE,97
1593888607,ldn-1-n7,CHINAMOBILE,95
1593915906,ldn-1-n7,CHINAMOBILE,95
1593921007,ldn-1-n7,CHINAMOBILE,95
1593924007,ldn-1-n7,CHINAMOBILE,96
1593924310,ldn-1-n7,CHINAMOBILE,96
1593925211,ldn-1-n7,CHINAMOBILE,96
1593925508,ldn-1-n7,CHINAMOBILE,96
1593925807,ldn-1-n7,CHINAMOBILE,95
1593926409,ldn-1-n7,CHINAMOBILE,97
1593926706,ldn-1-n7,CHINAMOBILE,95
1593927009,ldn-1-n7,CHINAMOBILE,95
1593927609,ldn-1-n7,CHINAMOBILE,95
1593927910,ldn-1-n7,CHINAMOBILE,97
1593928206,ldn-1-n7,CHINAMOBILE,97
1593928506,ldn-1-n7,CHINAMOBILE,95
1593929107,ldn-1-n7,CHINAMOBILE,97
1593929406,ldn-1-n7,CHINAMOBILE,95
1593929709,ldn-1-n7,CHINAMOBILE,95
1593930009,ldn-1-n7,CHINAMOBILE,97
1593930306,ldn-1-n7,CHINAMOBILE,95
1593930609,ldn-1-n7,CHINAMOBILE,96
1593930907,ldn-1-n7,CHINAMOBILE,97
1593931208,ldn-1-n7,CHINAMOBILE,96
1593931806,ldn-1-n7,CHINAMOBILE,95
1593932107,ldn-1-n7,CHINAMOBILE,95
1593932411,ldn-1-n7,CHINAMOBILE,95
1593933007,ldn-1-n7,CHINAMOBILE,95
1593933310,ldn-1-n7,CHINAMOBILE,95
1593933907,ldn-1-n7,CHINAMOBILE,95
1593934809,ldn-1-n7,CHINAMOBILE,96
1593935110,ldn-1-n7,CHINAMOBILE,97
1593935406,ldn-1-n7,CHINAMOBILE,95
1593935707,ldn-1-n7,CHINAMOBILE,96
1593936012,ldn-1-n7,CHINAMOBILE,95
1593936309,ldn-1-n7,CHINAMOBILE,97
1593936607,ldn-1-n7,CHINAMOBILE,96
1593936910,ldn-1-n7,CHINAMOBILE,95
1593937209,ldn-1-n7,CHINAMOBILE,95
1593937506,ldn-1-n7,CHINAMOBILE,95
1593937809,ldn-1-n7,CHINAMOBILE,95
1593938107,ldn-1-n7,CHINAMOBILE,95
1593938408,ldn-1-n7,CHINAMOBILE,96
1593938710,ldn-1-n7,CHINAMOBILE,95
1593939006,ldn-1-n7,CHINAMOBILE,95
1593939307,ldn-1-n7,CHINAMOBILE,96
1593939612,ldn-1-n7,CHINAMOBILE,97
1593940206,ldn-1-n7,CHINAMOBILE,96
1593940509,ldn-1-n7,CHINAMOBILE,95
1593940808,ldn-1-n7,CHINAMOBILE,95
1593941107,ldn-1-n7,CHINAMOBILE,95
1593941411,ldn-1-n7,CHINAMOBILE,95
1593942008,ldn-1-n7,CHINAMOBILE,96
1593942311,ldn-1-n7,CHINAMOBILE,96
1593942907,ldn-1-n7,CHINAMOBILE,96
1593943211,ldn-1-n7,CHINAMOBILE,95
1593943508,ldn-1-n7,CHINAMOBILE,97
1593943807,ldn-1-n7,CHINAMOBILE,95
1593944109,ldn-1-n7,CHINAMOBILE,95
1593944408,ldn-1-n7,CHINAMOBILE,95
1593944707,ldn-1-n7,CHINAMOBILE,95
1593945010,ldn-1-n7,CHINAMOBILE,95
1593945307,ldn-1-n7,CHINAMOBILE,97
1593945609,ldn-1-n7,CHINAMOBILE,95
1593945909,ldn-1-n7,CHINAMOBILE,95
1593946506,ldn-1-n7,CHINAMOBILE,95
1593946811,ldn-1-n7,CHINAMOBILE,97
1593947407,ldn-1-n7,CHINAMOBILE,96
1593947710,ldn-1-n7,CHINAMOBILE,95
1593948008,ldn-1-n7,CHINAMOBILE,95
1593948306,ldn-1-n7,CHINAMOBILE,96
1593948609,ldn-1-n7,CHINAMOBILE,95
1593948907,ldn-1-n7,CHINAMOBILE,95
1593949208,ldn-1-n7,CHINAMOBILE,96
1593949510,ldn-1-n7,CHINAMOBILE,95
1593950106,ldn-1-n7,CHINAMOBILE,96
1593950412,ldn-1-n7,CHINAMOBILE,95
1593950708,ldn-1-n7,CHINAMOBILE,97
1593951007,ldn-1-n7,CHINAMOBILE,96
1593951309,ldn-1-n7,CHINAMOBILE,95
1593951609,ldn-1-n7,CHINAMOBILE,95
1593951908,ldn-1-n7,CHINAMOBILE,95
1593952209,ldn-1-n7,CHINAMOBILE,95
1593952507,ldn-1-n7,CHINAMOBILE,95
1593952808,ldn-1-n7,CHINAMOBILE,95
1593953110,ldn-1-n7,CHINAMOBILE,95
1593953407,ldn-1-n7,CHINAMOBILE,95
1593953706,ldn-1-n7,CHINAMOBILE,95
1593954013,ldn-1-n7,CHINAMOBILE,96
1593954606,ldn-1-n7,CHINAMOBILE,96
1593954909,ldn-1-n7,CHINAMOBILE,97
1593955209,ldn-1-n7,CHINAMOBILE,95
1593955507,ldn-1-n7,CHINAMOBILE,95
1593955810,ldn-1-n7,CHINAMOBILE,95
1593956107,ldn-1-n7,CHINAMOBILE,95
1593956408,ldn-1-n7,CHINAMOBILE,95
1593956709,ldn-1-n7,CHINAMOBILE,95
1593957006,ldn-1-n7,CHINAMOBILE,95
1593957307,ldn-1-n7,CHINAMOBILE,96
1593957612,ldn-1-n7,CHINAMOBILE,98
1593957907,ldn-1-n7,CHINAMOBILE,95
1593958207,ldn-1-n7,CHINAMOBILE,96
1593958509,ldn-1-n7,CHINAMOBILE,95
1593958808,ldn-1-n7,CHINAMOBILE,95
1593959107,ldn-1-n7,CHINAMOBILE,95
1593959410,ldn-1-n7,CHINAMOBILE,95
1593959706,ldn-1-n7,CHINAMOBILE,95
1593960009,ldn-1-n7,CHINAMOBILE,96
1593960310,ldn-1-n7,CHINAMOBILE,96
1593960607,ldn-1-n7,CHINAMOBILE,95
1593960906,ldn-1-n7,CHINAMOBILE,96
1593961220,ldn-1-n7,CHINAMOBILE,97
1593961507,ldn-1-n7,CHINAMOBILE,97
1593961807,ldn-1-n7,CHINAMOBILE,96
1593962109,ldn-1-n7,CHINAMOBILE,95
1593962409,ldn-1-n7,CHINAMOBILE,95
1593962707,ldn-1-n7,CHINAMOBILE,95
1594475706,fra-5-n7,CORE-BACKBONE,95
1594476011,fra-5-n7,CORE-BACKBONE,95
1594476606,fra-5-n7,CORE-BACKBONE,95
1594476910,fra-5-n7,CORE-BACKBONE,95
1594477208,fra-5-n7,CORE-BACKBONE,97
1594477506,fra-5-n7,CORE-BACKBONE,95
1594477810,fra-5-n7,CORE-BACKBONE,95
1599054907,fra-5-n7,CORE-BACKBONE,95
1599055212,fra-5-n7,CORE-BACKBONE,95
1599055509,fra-5-n7,CORE-BACKBONE,96
1599055808,fra-5-n7,CORE-BACKBONE,95
1599057010,prg-sitl-bb1-a72,PEERING.CZ,95
1599576311,ash-5-n7,par-th2-sbb1-nc5,96
1599576607,ash-5-n7,par-th2-sbb1-nc5,96
1599579910,ash-5-n7,par-th2-sbb1-nc5,97
1599580207,ash-5-n7,par-th2-sbb1-nc5,97
1599580507,ash-5-n7,par-th2-sbb1-nc5,98
1599580811,ash-5-n7,par-th2-sbb1-nc5,98
1599642307,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599643208,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599644107,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599644409,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599644710,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599645007,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599645307,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599645611,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599645909,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,96
1599646207,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599646510,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,96
1599646809,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599647107,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599647410,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599647707,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599648009,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,96
1599648310,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599648607,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,96
1599648907,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599649211,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,96
1599649508,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599649807,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599650110,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,96
1599650409,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599650707,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599651306,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599651609,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,96
1599651910,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599652207,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599652507,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599652812,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599653108,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599653408,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599653710,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,96
1599654008,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599654307,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599654609,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599654907,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599655210,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1599655510,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1601605508,par-th2-pb3-nc5,AMAZON,95
1601605809,par-th2-pb3-nc5,AMAZON,95
1602350109,lon-thw-pb3-nc5,CHINAMOBILE,95
1602350408,lon-thw-pb3-nc5,CHINAMOBILE,95
1602350707,lon-thw-pb3-nc5,CHINAMOBILE,96
1602351009,lon-thw-pb3-nc5,CHINAMOBILE,96
1602351307,lon-thw-pb3-nc5,CHINAMOBILE,96
1602351608,lon-thw-pb3-nc5,CHINAMOBILE,96
1602351910,lon-thw-pb3-nc5,CHINAMOBILE,96
1602352207,lon-thw-pb3-nc5,CHINAMOBILE,96
1602352507,lon-thw-pb3-nc5,CHINAMOBILE,96
1602352811,lon-thw-pb3-nc5,CHINAMOBILE,96
1602353108,lon-thw-pb3-nc5,CHINAMOBILE,96
1602353407,lon-thw-pb3-nc5,CHINAMOBILE,96
1602353710,lon-thw-pb3-nc5,CHINAMOBILE,96
1602354009,lon-thw-pb3-nc5,CHINAMOBILE,96
1602354307,lon-thw-pb3-nc5,CHINAMOBILE,96
1602354609,lon-thw-pb3-nc5,CHINAMOBILE,96
1602867306,lon-thw-pb3-nc5,CHINAMOBILE,95
1602867613,lon-thw-pb3-nc5,CHINAMOBILE,95
1602867908,lon-thw-pb3-nc5,CHINAMOBILE,95
1602868207,lon-thw-pb3-nc5,CHINAMOBILE,95
1602954307,lon-thw-pb3-nc5,CHINAMOBILE,95
1602954608,lon-thw-pb3-nc5,CHINAMOBILE,95
1602954910,lon-thw-pb3-nc5,CHINAMOBILE,96
1602955209,lon-thw-pb3-nc5,CHINAMOBILE,96
1603740307,mrs-mrs1-bb1-a72,sin-sg1-sbb1-nc5,95
1604214909,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604215208,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604216107,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604216409,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604216710,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604217008,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604219707,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604220010,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604220310,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604220607,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604220908,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604221211,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604221509,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604221807,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604222109,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604222408,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604222707,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604223009,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604223307,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604223609,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604223910,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604224208,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604224507,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604224811,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604225108,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604225407,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604225710,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604226009,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604226307,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604226611,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604226908,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604227209,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604227510,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604227808,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,96
1604228107,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604228412,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
1604228708,sin-sg1-sbb1-nc5,syd-sy2-bb1-a72,95
