7
5
1
6
1
4
4
6
1
2
2
14
9
6
15
10
6
5
9
6
2
4
9
1
15
2
4
15
8
2
3
1
6
3
1
1
2
1
2
1
1
1
1
6
1
2
1
8
1
13
1
15
2
1
1
1
2
5
10
3
8
15
1
6
1
11
1
2
2
13
1
5
2
1
2
1
6
2
1
5
2
1
2
11
10
2
1
1
7
1
1
14
1
4
2
2
14
8
6
4
2
12
3
7
9
3
6
1
2
1
12
2
5
1
